transactionId,accountId,amount,type,timestamp
t454,acc5,4550.0,CREDIT,2024-01-01 10:07:34
t455,acc6,4560.0,DEBIT,2024-01-01 10:07:35
t456,acc7,4570.0,CREDIT,2024-01-01 10:07:36
t457,acc8,4580.0,DEBIT,2024-01-01 10:07:37
t458,acc9,4590.0,CREDIT,2024-01-01 10:07:38
t459,acc10,4600.0,DEBIT,2024-01-01 10:07:39
t460,acc1,4610.0,CREDIT,2024-01-01 10:07:40
t461,acc2,4620.0,DEBIT,2024-01-01 10:07:41
t462,acc3,4630.0,CREDIT,2024-01-01 10:07:42
t463,acc4,4640.0,DEBIT,2024-01-01 10:07:43
t464,acc5,4650.0,CREDIT,2024-01-01 10:07:44
t465,acc6,4660.0,DEBIT,2024-01-01 10:07:45
t466,acc7,4670.0,CREDIT,2024-01-01 10:07:46
t467,acc8,4680.0,DEBIT,2024-01-01 10:07:47
t468,acc9,4690.0,CREDIT,2024-01-01 10:07:48
t469,acc10,4700.0,DEBIT,2024-01-01 10:07:49
t470,acc1,4710.0,CREDIT,2024-01-01 10:07:50
t471,acc2,4720.0,DEBIT,2024-01-01 10:07:51
t472,acc3,4730.0,CREDIT,2024-01-01 10:07:52
t473,acc4,4740.0,DEBIT,2024-01-01 10:07:53
t474,acc5,4750.0,CREDIT,2024-01-01 10:07:54
t475,acc6,4760.0,DEBIT,2024-01-01 10:07:55
t476,acc7,4770.0,CREDIT,2024-01-01 10:07:56
t477,acc8,4780.0,DEBIT,2024-01-01 10:07:57
t478,acc9,4790.0,CREDIT,2024-01-01 10:07:58
t479,acc10,4800.0,DEBIT,2024-01-01 10:07:59
t480,acc1,4810.0,CREDIT,2024-01-01 10:08:00
t481,acc2,4820.0,DEBIT,2024-01-01 10:08:01
t482,acc3,4830.0,CREDIT,2024-01-01 10:08:02
t483,acc4,4840.0,DEBIT,2024-01-01 10:08:03
t484,acc5,4850.0,CREDIT,2024-01-01 10:08:04
t485,acc6,4860.0,DEBIT,2024-01-01 10:08:05
t486,acc7,4870.0,CREDIT,2024-01-01 10:08:06
t487,acc8,4880.0,DEBIT,2024-01-01 10:08:07
t488,acc9,4890.0,CREDIT,2024-01-01 10:08:08
t489,acc10,4900.0,DEBIT,2024-01-01 10:08:09
t490,acc1,4910.0,CREDIT,2024-01-01 10:08:10
t491,acc2,4920.0,DEBIT,2024-01-01 10:08:11
t492,acc3,4930.0,CREDIT,2024-01-01 10:08:12
t493,acc4,4940.0,DEBIT,2024-01-01 10:08:13
t494,acc5,4950.0,CREDIT,2024-01-01 10:08:14
t495,acc6,4960.0,DEBIT,2024-01-01 10:08:15
t496,acc7,4970.0,CREDIT,2024-01-01 10:08:16
t497,acc8,4980.0,DEBIT,2024-01-01 10:08:17
t498,acc9,4990.0,CREDIT,2024-01-01 10:08:18
t499,acc10,5000.0,DEBIT,2024-01-01 10:08:19
t500,acc1,5010.0,CREDIT,2024-01-01 10:08:20
t501,acc2,5020.0,DEBIT,2024-01-01 10:08:21
t502,acc3,5030.0,CREDIT,2024-01-01 10:08:22
t503,acc4,5040.0,DEBIT,2024-01-01 10:08:23
t504,acc5,5050.0,CREDIT,2024-01-01 10:08:24
t505,acc6,5060.0,DEBIT,2024-01-01 10:08:25
t506,acc7,5070.0,CREDIT,2024-01-01 10:08:26
t507,acc8,5080.0,DEBIT,2024-01-01 10:08:27
t508,acc9,5090.0,CREDIT,2024-01-01 10:08:28
t509,acc10,5100.0,DEBIT,2024-01-01 10:08:29
t510,acc1,5110.0,CREDIT,2024-01-01 10:08:30
t511,acc2,5120.0,DEBIT,2024-01-01 10:08:31
t512,acc3,5130.0,CREDIT,2024-01-01 10:08:32
t513,acc4,5140.0,DEBIT,2024-01-01 10:08:33
t514,acc5,5150.0,CREDIT,2024-01-01 10:08:34
t515,acc6,5160.0,DEBIT,2024-01-01 10:08:35
t516,acc7,5170.0,CREDIT,2024-01-01 10:08:36
t517,acc8,5180.0,DEBIT,2024-01-01 10:08:37
t518,acc9,5190.0,CREDIT,2024-01-01 10:08:38
t519,acc10,5200.0,DEBIT,2024-01-01 10:08:39
t520,acc1,5210.0,CREDIT,2024-01-01 10:08:40
t521,acc2,5220.0,DEBIT,2024-01-01 10:08:41
t522,acc3,5230.0,CREDIT,2024-01-01 10:08:42
t523,acc4,5240.0,DEBIT,2024-01-01 10:08:43
t524,acc5,5250.0,CREDIT,2024-01-01 10:08:44
t525,acc6,5260.0,DEBIT,2024-01-01 10:08:45
t526,acc7,5270.0,CREDIT,2024-01-01 10:08:46
t527,acc8,5280.0,DEBIT,2024-01-01 10:08:47
t528,acc9,5290.0,CREDIT,2024-01-01 10:08:48
t529,acc10,5300.0,DEBIT,2024-01-01 10:08:49
t530,acc1,5310.0,CREDIT,2024-01-01 10:08:50
t531,acc2,5320.0,DEBIT,2024-01-01 10:08:51
t532,acc3,5330.0,CREDIT,2024-01-01 10:08:52
t533,acc4,5340.0,DEBIT,2024-01-01 10:08:53
t534,acc5,5350.0,CREDIT,2024-01-01 10:08:54
t535,acc6,5360.0,DEBIT,2024-01-01 10:08:55
t536,acc7,5370.0,CREDIT,2024-01-01 10:08:56
t537,acc8,5380.0,DEBIT,2024-01-01 10:08:57
t538,acc9,5390.0,CREDIT,2024-01-01 10:08:58
t539,acc10,5400.0,DEBIT,2024-01-01 10:08:59
t540,acc1,5410.0,CREDIT,2024-01-01 10:09:00
t541,acc2,5420.0,DEBIT,2024-01-01 10:09:01
t542,acc3,5430.0,CREDIT,2024-01-01 10:09:02
t543,acc4,5440.0,DEBIT,2024-01-01 10:09:03
t544,acc5,5450.0,CREDIT,2024-01-01 10:09:04
t545,acc6,5460.0,DEBIT,2024-01-01 10:09:05
t546,acc7,5470.0,CREDIT,2024-01-01 10:09:06
t547,acc8,5480.0,DEBIT,2024-01-01 10:09:07
t548,acc9,5490.0,CREDIT,2024-01-01 10:09:08
t549,acc10,5500.0,DEBIT,2024-01-01 10:09:09
t550,acc1,5510.0,CREDIT,2024-01-01 10:09:10
t551,acc2,5520.0,DEBIT,2024-01-01 10:09:11
t552,acc3,5530.0,CREDIT,2024-01-01 10:09:12
t553,acc4,5540.0,DEBIT,2024-01-01 10:09:13
t554,acc5,5550.0,CREDIT,2024-01-01 10:09:14
t555,acc6,5560.0,DEBIT,2024-01-01 10:09:15
t556,acc7,5570.0,CREDIT,2024-01-01 10:09:16
t557,acc8,5580.0,DEBIT,2024-01-01 10:09:17
t558,acc9,5590.0,CREDIT,2024-01-01 10:09:18
t559,acc10,5600.0,DEBIT,2024-01-01 10:09:19
t560,acc1,5610.0,CREDIT,2024-01-01 10:09:20
t561,acc2,5620.0,DEBIT,2024-01-01 10:09:21
t562,acc3,5630.0,CREDIT,2024-01-01 10:09:22
t563,acc4,5640.0,DEBIT,2024-01-01 10:09:23
t564,acc5,5650.0,CREDIT,2024-01-01 10:09:24
t565,acc6,5660.0,DEBIT,2024-01-01 10:09:25
t566,acc7,5670.0,CREDIT,2024-01-01 10:09:26
t567,acc8,5680.0,DEBIT,2024-01-01 10:09:27
t568,acc9,5690.0,CREDIT,2024-01-01 10:09:28
t569,acc10,5700.0,DEBIT,2024-01-01 10:09:29
t570,acc1,5710.0,CREDIT,2024-01-01 10:09:30
t571,acc2,5720.0,DEBIT,2024-01-01 10:09:31
t572,acc3,5730.0,CREDIT,2024-01-01 10:09:32
t573,acc4,5740.0,DEBIT,2024-01-01 10:09:33
t574,acc5,5750.0,CREDIT,2024-01-01 10:09:34
t575,acc6,5760.0,DEBIT,2024-01-01 10:09:35
t576,acc7,5770.0,CREDIT,2024-01-01 10:09:36
t577,acc8,5780.0,DEBIT,2024-01-01 10:09:37
t578,acc9,5790.0,CREDIT,2024-01-01 10:09:38
t579,acc10,5800.0,DEBIT,2024-01-01 10:09:39
t580,acc1,5810.0,CREDIT,2024-01-01 10:09:40
t581,acc2,5820.0,DEBIT,2024-01-01 10:09:41
t582,acc3,5830.0,CREDIT,2024-01-01 10:09:42
t583,acc4,5840.0,DEBIT,2024-01-01 10:09:43
t584,acc5,5850.0,CREDIT,2024-01-01 10:09:44
t585,acc6,5860.0,DEBIT,2024-01-01 10:09:45
t586,acc7,5870.0,CREDIT,2024-01-01 10:09:46
t587,acc8,5880.0,DEBIT,2024-01-01 10:09:47
t588,acc9,5890.0,CREDIT,2024-01-01 10:09:48
t589,acc10,5900.0,DEBIT,2024-01-01 10:09:49
t590,acc1,5910.0,CREDIT,2024-01-01 10:09:50
t591,acc2,5920.0,DEBIT,2024-01-01 10:09:51
t592,acc3,5930.0,CREDIT,2024-01-01 10:09:52
t593,acc4,5940.0,DEBIT,2024-01-01 10:09:53
t594,acc5,5950.0,CREDIT,2024-01-01 10:09:54
t595,acc6,5960.0,DEBIT,2024-01-01 10:09:55
t596,acc7,5970.0,CREDIT,2024-01-01 10:09:56
t597,acc8,5980.0,DEBIT,2024-01-01 10:09:57
t598,acc9,5990.0,CREDIT,2024-01-01 10:09:58
t599,acc10,6000.0,DEBIT,2024-01-01 10:09:59
t600,acc1,6010.0,CREDIT,2024-01-01 10:10:00
t601,acc2,6020.0,DEBIT,2024-01-01 10:10:01
t602,acc3,6030.0,CREDIT,2024-01-01 10:10:02
t603,acc4,6040.0,DEBIT,2024-01-01 10:10:03
t604,acc5,6050.0,CREDIT,2024-01-01 10:10:04
t605,acc6,6060.0,DEBIT,2024-01-01 10:10:05
t606,acc7,6070.0,CREDIT,2024-01-01 10:10:06
t607,acc8,6080.0,DEBIT,2024-01-01 10:10:07
t608,acc9,6090.0,CREDIT,2024-01-01 10:10:08
t609,acc10,6100.0,DEBIT,2024-01-01 10:10:09
t610,acc1,6110.0,CREDIT,2024-01-01 10:10:10
t611,acc2,6120.0,DEBIT,2024-01-01 10:10:11
t612,acc3,6130.0,CREDIT,2024-01-01 10:10:12
t613,acc4,6140.0,DEBIT,2024-01-01 10:10:13
t614,acc5,6150.0,CREDIT,2024-01-01 10:10:14
t615,acc6,6160.0,DEBIT,2024-01-01 10:10:15
t616,acc7,6170.0,CREDIT,2024-01-01 10:10:16
t617,acc8,6180.0,DEBIT,2024-01-01 10:10:17
t618,acc9,6190.0,CREDIT,2024-01-01 10:10:18
t619,acc10,6200.0,DEBIT,2024-01-01 10:10:19
t620,acc1,6210.0,CREDIT,2024-01-01 10:10:20
t621,acc2,6220.0,DEBIT,2024-01-01 10:10:21
t622,acc3,6230.0,CREDIT,2024-01-01 10:10:22
t623,acc4,6240.0,DEBIT,2024-01-01 10:10:23
t624,acc5,6250.0,CREDIT,2024-01-01 10:10:24
t625,acc6,6260.0,DEBIT,2024-01-01 10:10:25
t626,acc7,6270.0,CREDIT,2024-01-01 10:10:26
t627,acc8,6280.0,DEBIT,2024-01-01 10:10:27
t628,acc9,6290.0,CREDIT,2024-01-01 10:10:28
t629,acc10,6300.0,DEBIT,2024-01-01 10:10:29
t630,acc1,6310.0,CREDIT,2024-01-01 10:10:30
t631,acc2,6320.0,DEBIT,2024-01-01 10:10:31
t632,acc3,6330.0,CREDIT,2024-01-01 10:10:32
t633,acc4,6340.0,DEBIT,2024-01-01 10:10:33
t634,acc5,6350.0,CREDIT,2024-01-01 10:10:34
t635,acc6,6360.0,DEBIT,2024-01-01 10:10:35
t636,acc7,6370.0,CREDIT,2024-01-01 10:10:36
t637,acc8,6380.0,DEBIT,2024-01-01 10:10:37
t638,acc9,6390.0,CREDIT,2024-01-01 10:10:38
t639,acc10,6400.0,DEBIT,2024-01-01 10:10:39
t640,acc1,6410.0,CREDIT,2024-01-01 10:10:40
t641,acc2,6420.0,DEBIT,2024-01-01 10:10:41
t642,acc3,6430.0,CREDIT,2024-01-01 10:10:42
t643,acc4,6440.0,DEBIT,2024-01-01 10:10:43
t644,acc5,6450.0,CREDIT,2024-01-01 10:10:44
t645,acc6,6460.0,DEBIT,2024-01-01 10:10:45
t646,acc7,6470.0,CREDIT,2024-01-01 10:10:46
t647,acc8,6480.0,DEBIT,2024-01-01 10:10:47
t648,acc9,6490.0,CREDIT,2024-01-01 10:10:48
t649,acc10,6500.0,DEBIT,2024-01-01 10:10:49
t650,acc1,6510.0,CREDIT,2024-01-01 10:10:50
t651,acc2,6520.0,DEBIT,2024-01-01 10:10:51
t652,acc3,6530.0,CREDIT,2024-01-01 10:10:52
t653,acc4,6540.0,DEBIT,2024-01-01 10:10:53
t654,acc5,6550.0,CREDIT,2024-01-01 10:10:54
t655,acc6,6560.0,DEBIT,2024-01-01 10:10:55
t656,acc7,6570.0,CREDIT,2024-01-01 10:10:56
t657,acc8,6580.0,DEBIT,2024-01-01 10:10:57
t658,acc9,6590.0,CREDIT,2024-01-01 10:10:58
t659,acc10,6600.0,DEBIT,2024-01-01 10:10:59
t660,acc1,6610.0,CREDIT,2024-01-01 10:11:00
t661,acc2,6620.0,DEBIT,2024-01-01 10:11:01
t662,acc3,6630.0,CREDIT,2024-01-01 10:11:02
t663,acc4,6640.0,DEBIT,2024-01-01 10:11:03
t664,acc5,6650.0,CREDIT,2024-01-01 10:11:04
t665,acc6,6660.0,DEBIT,2024-01-01 10:11:05
t666,acc7,6670.0,CREDIT,2024-01-01 10:11:06
t667,acc8,6680.0,DEBIT,2024-01-01 10:11:07
t668,acc9,6690.0,CREDIT,2024-01-01 10:11:08
t669,acc10,6700.0,DEBIT,2024-01-01 10:11:09
t670,acc1,6710.0,CREDIT,2024-01-01 10:11:10
t671,acc2,6720.0,DEBIT,2024-01-01 10:11:11
t672,acc3,6730.0,CREDIT,2024-01-01 10:11:12
t673,acc4,6740.0,DEBIT,2024-01-01 10:11:13
t674,acc5,6750.0,CREDIT,2024-01-01 10:11:14
t675,acc6,6760.0,DEBIT,2024-01-01 10:11:15
t676,acc7,6770.0,CREDIT,2024-01-01 10:11:16
t677,acc8,6780.0,DEBIT,2024-01-01 10:11:17
t678,acc9,6790.0,CREDIT,2024-01-01 10:11:18
t679,acc10,6800.0,DEBIT,2024-01-01 10:11:19
t680,acc1,6810.0,CREDIT,2024-01-01 10:11:20
t681,acc2,6820.0,DEBIT,2024-01-01 10:11:21
t682,acc3,6830.0,CREDIT,2024-01-01 10:11:22
t683,acc4,6840.0,DEBIT,2024-01-01 10:11:23
t684,acc5,6850.0,CREDIT,2024-01-01 10:11:24
t685,acc6,6860.0,DEBIT,2024-01-01 10:11:25
t686,acc7,6870.0,CREDIT,2024-01-01 10:11:26
t687,acc8,6880.0,DEBIT,2024-01-01 10:11:27
t688,acc9,6890.0,CREDIT,2024-01-01 10:11:28
t689,acc10,6900.0,DEBIT,2024-01-01 10:11:29
t690,acc1,6910.0,CREDIT,2024-01-01 10:11:30
t691,acc2,6920.0,DEBIT,2024-01-01 10:11:31
t692,acc3,6930.0,CREDIT,2024-01-01 10:11:32
t693,acc4,6940.0,DEBIT,2024-01-01 10:11:33
t694,acc5,6950.0,CREDIT,2024-01-01 10:11:34
t695,acc6,6960.0,DEBIT,2024-01-01 10:11:35
t696,acc7,6970.0,CREDIT,2024-01-01 10:11:36
t697,acc8,6980.0,DEBIT,2024-01-01 10:11:37
t698,acc9,6990.0,CREDIT,2024-01-01 10:11:38
t699,acc10,7000.0,DEBIT,2024-01-01 10:11:39
t700,acc1,7010.0,CREDIT,2024-01-01 10:11:40
t701,acc2,7020.0,DEBIT,2024-01-01 10:11:41
t702,acc3,7030.0,CREDIT,2024-01-01 10:11:42
t703,acc4,7040.0,DEBIT,2024-01-01 10:11:43
t704,acc5,7050.0,CREDIT,2024-01-01 10:11:44
t705,acc6,7060.0,DEBIT,2024-01-01 10:11:45
t706,acc7,7070.0,CREDIT,2024-01-01 10:11:46
t707,acc8,7080.0,DEBIT,2024-01-01 10:11:47
t708,acc9,7090.0,CREDIT,2024-01-01 10:11:48
t709,acc10,7100.0,DEBIT,2024-01-01 10:11:49
t710,acc1,7110.0,CREDIT,2024-01-01 10:11:50
t711,acc2,7120.0,DEBIT,2024-01-01 10:11:51
t712,acc3,7130.0,CREDIT,2024-01-01 10:11:52
t713,acc4,7140.0,DEBIT,2024-01-01 10:11:53
t714,acc5,7150.0,CREDIT,2024-01-01 10:11:54
t715,acc6,7160.0,DEBIT,2024-01-01 10:11:55
t716,acc7,7170.0,CREDIT,2024-01-01 10:11:56
t717,acc8,7180.0,DEBIT,2024-01-01 10:11:57
t718,acc9,7190.0,CREDIT,2024-01-01 10:11:58
t719,acc10,7200.0,DEBIT,2024-01-01 10:11:59
t720,acc1,7210.0,CREDIT,2024-01-01 10:12:00
t721,acc2,7220.0,DEBIT,2024-01-01 10:12:01
t722,acc3,7230.0,CREDIT,2024-01-01 10:12:02
t723,acc4,7240.0,DEBIT,2024-01-01 10:12:03
t724,acc5,7250.0,CREDIT,2024-01-01 10:12:04
t725,acc6,7260.0,DEBIT,2024-01-01 10:12:05
t726,acc7,7270.0,CREDIT,2024-01-01 10:12:06
t727,acc8,7280.0,DEBIT,2024-01-01 10:12:07
t728,acc9,7290.0,CREDIT,2024-01-01 10:12:08
t729,acc10,7300.0,DEBIT,2024-01-01 10:12:09
t730,acc1,7310.0,CREDIT,2024-01-01 10:12:10
t731,acc2,7320.0,DEBIT,2024-01-01 10:12:11
t732,acc3,7330.0,CREDIT,2024-01-01 10:12:12
t733,acc4,7340.0,DEBIT,2024-01-01 10:12:13
t734,acc5,7350.0,CREDIT,2024-01-01 10:12:14
t735,acc6,7360.0,DEBIT,2024-01-01 10:12:15
t736,acc7,7370.0,CREDIT,2024-01-01 10:12:16
t737,acc8,7380.0,DEBIT,2024-01-01 10:12:17
t738,acc9,7390.0,CREDIT,2024-01-01 10:12:18
t739,acc10,7400.0,DEBIT,2024-01-01 10:12:19
t740,acc1,7410.0,CREDIT,2024-01-01 10:12:20
t741,acc2,7420.0,DEBIT,2024-01-01 10:12:21
t742,acc3,7430.0,CREDIT,2024-01-01 10:12:22
t743,acc4,7440.0,DEBIT,2024-01-01 10:12:23
t744,acc5,7450.0,CREDIT,2024-01-01 10:12:24
t745,acc6,7460.0,DEBIT,2024-01-01 10:12:25
t746,acc7,7470.0,CREDIT,2024-01-01 10:12:26
t747,acc8,7480.0,DEBIT,2024-01-01 10:12:27
t748,acc9,7490.0,CREDIT,2024-01-01 10:12:28
t749,acc10,7500.0,DEBIT,2024-01-01 10:12:29
t750,acc1,7510.0,CREDIT,2024-01-01 10:12:30
t751,acc2,7520.0,DEBIT,2024-01-01 10:12:31
t752,acc3,7530.0,CREDIT,2024-01-01 10:12:32
t753,acc4,7540.0,DEBIT,2024-01-01 10:12:33
t754,acc5,7550.0,CREDIT,2024-01-01 10:12:34
t755,acc6,7560.0,DEBIT,2024-01-01 10:12:35
t756,acc7,7570.0,CREDIT,2024-01-01 10:12:36
t757,acc8,7580.0,DEBIT,2024-01-01 10:12:37
t758,acc9,7590.0,CREDIT,2024-01-01 10:12:38
t759,acc10,7600.0,DEBIT,2024-01-01 10:12:39
t760,acc1,7610.0,CREDIT,2024-01-01 10:12:40
t761,acc2,7620.0,DEBIT,2024-01-01 10:12:41
t762,acc3,7630.0,CREDIT,2024-01-01 10:12:42
t763,acc4,7640.0,DEBIT,2024-01-01 10:12:43
t764,acc5,7650.0,CREDIT,2024-01-01 10:12:44
t765,acc6,7660.0,DEBIT,2024-01-01 10:12:45
t766,acc7,7670.0,CREDIT,2024-01-01 10:12:46
t767,acc8,7680.0,DEBIT,2024-01-01 10:12:47
t768,acc9,7690.0,CREDIT,2024-01-01 10:12:48
t769,acc10,7700.0,DEBIT,2024-01-01 10:12:49
t770,acc1,7710.0,CREDIT,2024-01-01 10:12:50
t771,acc2,7720.0,DEBIT,2024-01-01 10:12:51
t772,acc3,7730.0,CREDIT,2024-01-01 10:12:52
t773,acc4,7740.0,DEBIT,2024-01-01 10:12:53
t774,acc5,7750.0,CREDIT,2024-01-01 10:12:54
t775,acc6,7760.0,DEBIT,2024-01-01 10:12:55
t776,acc7,7770.0,CREDIT,2024-01-01 10:12:56
t777,acc8,7780.0,DEBIT,2024-01-01 10:12:57
t778,acc9,7790.0,CREDIT,2024-01-01 10:12:58
t779,acc10,7800.0,DEBIT,2024-01-01 10:12:59
t780,acc1,7810.0,CREDIT,2024-01-01 10:13:00
t781,acc2,7820.0,DEBIT,2024-01-01 10:13:01
t782,acc3,7830.0,CREDIT,2024-01-01 10:13:02
t783,acc4,7840.0,DEBIT,2024-01-01 10:13:03
t784,acc5,7850.0,CREDIT,2024-01-01 10:13:04
t785,acc6,7860.0,DEBIT,2024-01-01 10:13:05
t786,acc7,7870.0,CREDIT,2024-01-01 10:13:06
t787,acc8,7880.0,DEBIT,2024-01-01 10:13:07
t788,acc9,7890.0,CREDIT,2024-01-01 10:13:08
t789,acc10,7900.0,DEBIT,2024-01-01 10:13:09
t790,acc1,7910.0,CREDIT,2024-01-01 10:13:10
t791,acc2,7920.0,DEBIT,2024-01-01 10:13:11
t792,acc3,7930.0,CREDIT,2024-01-01 10:13:12
t793,acc4,7940.0,DEBIT,2024-01-01 10:13:13
t794,acc5,7950.0,CREDIT,2024-01-01 10:13:14
t795,acc6,7960.0,DEBIT,2024-01-01 10:13:15
t796,acc7,7970.0,CREDIT,2024-01-01 10:13:16
t797,acc8,7980.0,DEBIT,2024-01-01 10:13:17
t798,acc9,7990.0,CREDIT,2024-01-01 10:13:18
t799,acc10,8000.0,DEBIT,2024-01-01 10:13:19
t800,acc1,8010.0,CREDIT,2024-01-01 10:13:20
t801,acc2,8020.0,DEBIT,2024-01-01 10:13:21
t802,acc3,8030.0,CREDIT,2024-01-01 10:13:22
t803,acc4,8040.0,DEBIT,2024-01-01 10:13:23
t804,acc5,8050.0,CREDIT,2024-01-01 10:13:24
t805,acc6,8060.0,DEBIT,2024-01-01 10:13:25
t806,acc7,8070.0,CREDIT,2024-01-01 10:13:26
t807,acc8,8080.0,DEBIT,2024-01-01 10:13:27
t808,acc9,8090.0,CREDIT,2024-01-01 10:13:28
t809,acc10,8100.0,DEBIT,2024-01-01 10:13:29
t810,acc1,8110.0,CREDIT,2024-01-01 10:13:30
t811,acc2,8120.0,DEBIT,2024-01-01 10:13:31
t812,acc3,8130.0,CREDIT,2024-01-01 10:13:32
t813,acc4,8140.0,DEBIT,2024-01-01 10:13:33
t814,acc5,8150.0,CREDIT,2024-01-01 10:13:34
t815,acc6,8160.0,DEBIT,2024-01-01 10:13:35
t816,acc7,8170.0,CREDIT,2024-01-01 10:13:36
t817,acc8,8180.0,DEBIT,2024-01-01 10:13:37
t818,acc9,8190.0,CREDIT,2024-01-01 10:13:38
t819,acc10,8200.0,DEBIT,2024-01-01 10:13:39
t820,acc1,8210.0,CREDIT,2024-01-01 10:13:40
t821,acc2,8220.0,DEBIT,2024-01-01 10:13:41
t822,acc3,8230.0,CREDIT,2024-01-01 10:13:42
t823,acc4,8240.0,DEBIT,2024-01-01 10:13:43
t824,acc5,8250.0,CREDIT,2024-01-01 10:13:44
t825,acc6,8260.0,DEBIT,2024-01-01 10:13:45
t826,acc7,8270.0,CREDIT,2024-01-01 10:13:46
t827,acc8,8280.0,DEBIT,2024-01-01 10:13:47
t828,acc9,8290.0,CREDIT,2024-01-01 10:13:48
t829,acc10,8300.0,DEBIT,2024-01-01 10:13:49
t830,acc1,8310.0,CREDIT,2024-01-01 10:13:50
t831,acc2,8320.0,DEBIT,2024-01-01 10:13:51
t832,acc3,8330.0,CREDIT,2024-01-01 10:13:52
t833,acc4,8340.0,DEBIT,2024-01-01 10:13:53
t834,acc5,8350.0,CREDIT,2024-01-01 10:13:54
t835,acc6,8360.0,DEBIT,2024-01-01 10:13:55
t836,acc7,8370.0,CREDIT,2024-01-01 10:13:56
t837,acc8,8380.0,DEBIT,2024-01-01 10:13:57
t838,acc9,8390.0,CREDIT,2024-01-01 10:13:58
t839,acc10,8400.0,DEBIT,2024-01-01 10:13:59
t840,acc1,8410.0,CREDIT,2024-01-01 10:14:00
t841,acc2,8420.0,DEBIT,2024-01-01 10:14:01
t842,acc3,8430.0,CREDIT,2024-01-01 10:14:02
t843,acc4,8440.0,DEBIT,2024-01-01 10:14:03
t844,acc5,8450.0,CREDIT,2024-01-01 10:14:04
t845,acc6,8460.0,DEBIT,2024-01-01 10:14:05
t846,acc7,8470.0,CREDIT,2024-01-01 10:14:06
t847,acc8,8480.0,DEBIT,2024-01-01 10:14:07
t848,acc9,8490.0,CREDIT,2024-01-01 10:14:08
t849,acc10,8500.0,DEBIT,2024-01-01 10:14:09
t850,acc1,8510.0,CREDIT,2024-01-01 10:14:10
t851,acc2,8520.0,DEBIT,2024-01-01 10:14:11
t852,acc3,8530.0,CREDIT,2024-01-01 10:14:12
t853,acc4,8540.0,DEBIT,2024-01-01 10:14:13
t854,acc5,8550.0,CREDIT,2024-01-01 10:14:14
t855,acc6,8560.0,DEBIT,2024-01-01 10:14:15
t856,acc7,8570.0,CREDIT,2024-01-01 10:14:16
t857,acc8,8580.0,DEBIT,2024-01-01 10:14:17
t858,acc9,8590.0,CREDIT,2024-01-01 10:14:18
t859,acc10,8600.0,DEBIT,2024-01-01 10:14:19
t860,acc1,8610.0,CREDIT,2024-01-01 10:14:20
t861,acc2,8620.0,DEBIT,2024-01-01 10:14:21
t862,acc3,8630.0,CREDIT,2024-01-01 10:14:22
t863,acc4,8640.0,DEBIT,2024-01-01 10:14:23
t864,acc5,8650.0,CREDIT,2024-01-01 10:14:24
t865,acc6,8660.0,DEBIT,2024-01-01 10:14:25
t866,acc7,8670.0,CREDIT,2024-01-01 10:14:26
t867,acc8,8680.0,DEBIT,2024-01-01 10:14:27
t868,acc9,8690.0,CREDIT,2024-01-01 10:14:28
t869,acc10,8700.0,DEBIT,2024-01-01 10:14:29
t870,acc1,8710.0,CREDIT,2024-01-01 10:14:30
t871,acc2,8720.0,DEBIT,2024-01-01 10:14:31
t872,acc3,8730.0,CREDIT,2024-01-01 10:14:32
t873,acc4,8740.0,DEBIT,2024-01-01 10:14:33
t874,acc5,8750.0,CREDIT,2024-01-01 10:14:34
t875,acc6,8760.0,DEBIT,2024-01-01 10:14:35
t876,acc7,8770.0,CREDIT,2024-01-01 10:14:36
t877,acc8,8780.0,DEBIT,2024-01-01 10:14:37
t878,acc9,8790.0,CREDIT,2024-01-01 10:14:38
t879,acc10,8800.0,DEBIT,2024-01-01 10:14:39
t880,acc1,8810.0,CREDIT,2024-01-01 10:14:40
t881,acc2,8820.0,DEBIT,2024-01-01 10:14:41
t882,acc3,8830.0,CREDIT,2024-01-01 10:14:42
t883,acc4,8840.0,DEBIT,2024-01-01 10:14:43
t884,acc5,8850.0,CREDIT,2024-01-01 10:14:44
t885,acc6,8860.0,DEBIT,2024-01-01 10:14:45
t886,acc7,8870.0,CREDIT,2024-01-01 10:14:46
t887,acc8,8880.0,DEBIT,2024-01-01 10:14:47
t888,acc9,8890.0,CREDIT,2024-01-01 10:14:48
t889,acc10,8900.0,DEBIT,2024-01-01 10:14:49
t890,acc1,8910.0,CREDIT,2024-01-01 10:14:50
t891,acc2,8920.0,DEBIT,2024-01-01 10:14:51
t892,acc3,8930.0,CREDIT,2024-01-01 10:14:52
t893,acc4,8940.0,DEBIT,2024-01-01 10:14:53
t894,acc5,8950.0,CREDIT,2024-01-01 10:14:54
t895,acc6,8960.0,DEBIT,2024-01-01 10:14:55
t896,acc7,8970.0,CREDIT,2024-01-01 10:14:56
t897,acc8,8980.0,DEBIT,2024-01-01 10:14:57
t898,acc9,8990.0,CREDIT,2024-01-01 10:14:58
t899,acc10,9000.0,DEBIT,2024-01-01 10:14:59
t900,acc1,9010.0,CREDIT,2024-01-01 10:15:00
t901,acc2,9020.0,DEBIT,2024-01-01 10:15:01
t902,acc3,9030.0,CREDIT,2024-01-01 10:15:02
t903,acc4,9040.0,DEBIT,2024-01-01 10:15:03
t904,acc5,9050.0,CREDIT,2024-01-01 10:15:04
